261;Violencia;normal;http://www.exteriores.gob.es/Portal/es/ServiciosAlCiudadano/SiViajasAlExtranjero/Paginas/DetalleRecomendacion.aspx?IdP=17;;;La oposición ha hecho un llamamiento para organizar bloqueos a nivel nacional de las vías de comunicación terrestres, ferroviarias y marítimas desde las 06:00 h. del sábado 21 a las 17:00 h del 24 de diciembre. En consecuencia, mientras duren las protestas los desplazamientos no podrán realizarse con normalidad e incluso registrarse incidentes que podrían suponer un riesgo adicional para la seguridad.;;Bangladesh;22/12/2013
262;Violencia;normal;http://www.exteriores.gob.es/Portal/es/ServiciosAlCiudadano/SiViajasAlExtranjero/Paginas/DetalleRecomendacion.aspx?IdP=17;;;El pasado 5 de enero se celebraron elecciones generales en Bangladesh. La oposición no aceptó la convocatoria y decidió boicotear los comicios. Fruto de la confrontación política, que se ha cobrado varios centenares de vidas en los últimos dos meses, en las próximas semanas, y previsiblemente hasta bien entrado el año, serán constantes los llamados “hartales”, jornadas de huelga general con violencia entre la policía y los piquetes.;;Bangladesh;09/01/2014
263;Nipah virus;normal;http://www.thefinancialexpress-bd.com/2014/01/11/13223;;;"Notificados 4 fallecidos por sospecha de encefalitis por Virus Nipah en el Rajshahi Medical College Hospital (RMCH), Rajshahi Division. Otras 5 personas están en observación en el hospital con síntomas compatibles. Los casos son frecuentes en el conocido ""cinturón Nipah"" de Bangladesh. La transmisión ocurre sobre todo de enero a abril. El reservorio del virus suele ser el murciélago de la fruta Pteropus, que contamina con sus deyecciones la savia de las palmeras que es consumida por la gente local. ";;Bangladesh;14/01/2014
264;Chikungunya;normal;http://bdnews24.com/health/2014/04/30/chikungunya-spreads-in-dhaka;;;Notificado un brote de la enfermedad en Dhaka (más de 600 muestras recogidas de pacientes de las que el 30% han resultado positivas). Previamente habían sido notificados casos en los distritos de Chapainawabganj (en 2008), en el de Santhia el noroeste (2009), y en el norte de Shibganj Upazila (2011). La temporada del monzón es cuando se encuentra circulando el virus.;;Bangladesh;06/05/2014
265;Naufragio;normal;http://www.elmundo.es/internacional/2014/08/04/53df2bdfe2704eb4628b456c.html;;;Naufragio de un barco (buque Pinak-6) en el río Padma en el que viajaban 250 personas. Hacía el trayecto entre las localidades de Mawa y Kawrakandi. Parece ser que el naufragio ha sido debido a las fuertes corrientes y el exceso de pasaje. ;;Bangladesh;04/08/2014
266;Anthrax;normal;http://fundacionio.org/viajar/enfermedades/anthrax.html;;;Durante ese año se notificaron 106 brotes de la enfermedad en granjas, con 600 casos en humanos, la mayoría cutáneos. ;;Bangladesh;01/01/2014
267;Anthrax;normal;http://healthmap.org/gx.php?id=1758855;;;Notificados 6 casos de la enfermedad tras ingerir carne de vaca contaminada en Ishapasha village (Tangail);;Bangladesh;01/06/2013
268;Anthrax;normal;http://bdnews24.com/bangladesh/2013/09/06/7-new-antharx-patients-spotted-in-sirajganj;;;Notificados 7 nuevos casos de la enfermedad en Sirajganj (sur-oeste de Meherpur, distrito de Khulna) tras manipular una vaca enferma para el uso de su piel en labores textiles. En lo que va de año 240 casos han sido confirmados. 141 de ellos en Gangni - Meherpur.;;Bangladesh;01/09/2013
269;Anthrax;normal;http://outbreaknewstoday.com/nine-sickened-with-anthrax-in-central-bangladesh-linked-to-processing-sick-cow-44817/;;;Notificados 9 casos de la enfermedad en el pueblo de Ambaria en Madhupur upazila, tras consumir carne de vaca contaminada. En la época del monzón que los animales están recluídos en los establos por las lluvias los brotes de la enfermedad son más frecuentes, en relación con ingesta de productos contaminados por la bacteria.;;Bangladesh;27/08/2014
270;Anthrax;normal;http://www.thedailystar.net/backpage/43-infected-with-anthrax-39060;http://www.iedcr.org/index.php?option=com_content&view=article&id=66&Itemid=88;; Notificados 43 casos de anthrax en 5 villas los distritos de Sirajganj (división de Rajshahi) y Tangail (Dhaka). La fuente de contagio ha sido el consumo de la carne de una vaca enferma. El número de casos de anthrax ha aumentado considerablemente los últimos meses, 139 desde enero de 2014.;;Bangladesh;03/09/2014
271;norovirus;normal;http://outbreaknewstoday.com/princess-cruise-lines-norovirus-hits-the-crown-princess-scores-sickened-77293/;;;Notificado un brote de norovirus en el crucero Crown Princess en California. 158 de los 3009 pasajeros (5.25%) han enfermado. 14 de los 1160 tripulantes (1.21%) han dearrollado síntomas.;;Estados Unidos (California);16/11/2014
272;Sarampión;normal;http://www.guampdn.com/article/20141114/NEWS01/141114004;;;El departamento de Salud Pública y Servicios Sociales de Guam recomienda a los viajeros que se dirijan a Hawai (un destino muy frecuente entre los habitantes del país) revisen su vacunación frente al sarampión antes de partir.;;Guam;16/11/2014
273;Chikungunya;normal;http://www.viajarseguro.org/viajar/img/enfermedades/2014-nov-06-cha-CHIKV-authoch-imported-cases-ew-45.pdf;;;Publicado el informe de la OMS actualizado con el nñumero de casos mundiales de virus Chikungunya a 7 de noviembre de 2014.;;America;16/11/2014
274;Ébola;normal;http://www.bbc.com/news/world-africa-30068324;;;El Ministerio de Salud del país ha declarado finalizado el brote de ébola tres meses después de su aparición y 49 fallecidos. No se han producido nuevos casos desde el 4 de octubre (42 días después del último caso) Ha tenido una tasa de mortalidad del 74% y se ha tratado de una cepa diferente a la que afecta al África Occidental. ;;República Democrática del Congo;16/11/2014
275;Ébola;normal;http://www.bloomberg.com/news/2014-11-13/staff-member-at-clinic-in-mali-isolated-for-suspected-ebola.html;;;Notificados 5 casos de la enfermedad en el país. Existe un 6º caso probable pendiente de confirmación. ;;Malí;16/11/2014
276;Ébola;normal;http://apps.who.int/iris/bitstream/10665/143216/1/roadmapsitrep_14Nov2014_eng.pdf?ua=1;;;Último informa actualizado de la OMS a fecha de 14 de noviembre sobre la situación de la epidemia de Ébola en África Occidental;;Africa Occidental;16/11/2014
277;Gripe aviar;normal;http://afludiary.blogspot.ca/2014/11/egyptian-moh-two-new-h5n1-cases-minya.html;http://www.who.int/influenza/human_animal_interface/EN_GIP_20140124CumulativeNumberH5N1cases.pdf?ua=1;;El Ministerio de Sanidad del país ha notificado 2 nuevos casos de gripe aviar H5N1 en las gobernaciones de Minoya y Assiut, elevando a 6 el los casos en lo que va de 2014. ;;Egipto;17/11/2014
278;Strongyloides stercoralis;normal;http://www.bbc.com/news/uk-wales-30050902;;;2 personas trasplantadas de riñón en Cardiff, Gales del mismo donante han fallecido al parecer por una infección adquirida a través del órgano donado que se encontraba contaminado por un parásito nematodo (Strongyloides stercoralis);;Reino Unido;17/11/2014
279;Dengue;normal;http://www.stabroeknews.com/2013/news/regional/09/25/dengue-high-in-barbados/;;;Notificados 511 casos confirmados de la enfermedad en lo que va de año (comparado con los 169 del mismo período del año pasado - 413 en todo el 2012). Al menos 1 fallecido y otro sospechoso.;;Barbados;01/10/2013
280;Chikungunya;normal;http://www.reporteepidemiologico.com/wp-content/uploads/2014/09/REC-1433.pdf;;;Notificados 11 casos de virus Chikungunya en Barbados (3 importados y 8 autóctonos) y otros 77 sospechosos.;;Barbados;09/09/2014
281;legionela;normal;http://www.who.int/csr/don/13-november-2014-legionellosis/en/;;;La OMS ha actualizado la información disponible en relación con el brote de legionelosis en Vila Franca de Xira. Se han notificado 5 fallecidos y 4 muertes más sigue bajo investigación, 302 casos.;;Portugal (Lisboa);17/11/2014
282;SIDA / VIH;normal;http://www.reporteepidemiologico.com/wp-content/uploads/2014/11/REC-1480.pdf;;;Autoridades sanitarias del país han informado de que en el país viven 12460 personas con VIH/Sida, 70% de los cuales son jóvenes entre 15 y 25 años.  Santa Cruz registra 52% de los casos, Cochabamba 20% y La Paz 17%. En el 95% de los casos se adquiere por transmisión sexual. ;;Bolivia;17/11/2014
283;SIDA / VIH;normal;http://www.reporteepidemiologico.com/wp-content/uploads/2014/11/REC-1480.pdf;;;Según un reciente estudio publicado por ONUSIDA el 62% de la población con VIH de Australia tiene carga viral indetectable.  86% de las personas con infección por VIH estaba diagnosticado, 76% había sido adecuadamente vinculado al seguimiento médico especializado, 66% tomaba tratamiento antirretroviral y 62% tenía carga viral indetectable;;Australia;17/11/2014
284;Resistencia antibióticos;normal;http://www.eurosurveillance.org/ViewArticle.aspx?ArticleId=20525;;;Las enterobacterias resistentes a carbapemenasas más frecuentes en Bélgica son las OXA-48;;Bélgica;01/06/2013
285;Enfermedad de Lyme;normal;http://www.lavenir.net/article/detail.aspx?articleid=dmf20140817_00514385;;; Notificados más de 40 casos de la enfermedad en Arlon (provincia de Luxembourg, Belgica) Se ha detectado un importante aumento de garrapatas en los últimos meses en la región, con el riesgo asociado de transmitir la enfermedad al ser el vector. Todos los años el hospital de Arlon trata entre 30 y 40 casos de la forma severa de la enfermedad (una vez que se dejan evolucionar los primeros síntomas sin tratamiento) ;;Bélgica;20/08/2014
286;Enterobacter cloacae;normal;http://www.jamaicaobserver.com/latestnews/Death-of-Belize-babies-linked-to-bacteria-outbreak;;;Notificado un brote nosocomial en el Karl Heusner Memorial Hospital (KHMH) con el resultado de 12 bebés fallecidos, en 7 de ellos se ha podido aislar la bacteria. No se trata de una cepa especialmente resistente a antibióticos según han informado.;;Belice;01/05/2013
287;Encefalitis equina Venezolana;normal;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?page_refer=MapFullEventReport&reportid=16407;;;Notificado un brote de la enfermedad en Banana Bank, Banana Bank, Roaring Creek, Cayo en caballos, con el riesgo de potencial transmisión a humanos.;;Belice;29/10/2014
288;Chikungunya;normal;http://outbreaknewstoday.com/belize-reports-suspected-chikungunya-cases-80712/;;;Belice ha notificado casos sospechosos de chikungunya. En concreto 3 casos en Las Flore sin Belmopan.;;Belice;03/11/2014
289;Dengue;normal;http://outbreaknewstoday.com/belize-reports-suspected-chikungunya-cases-80712/;;;En lo que va de año, el país ha notificado 705 casos de dengue, 187 de ellos graves. La mayor parte de ellos en los distritos del Cayo, Corozal y Belize.;;Belice;03/11/2014
290;Chikungunya;normal;http://www.reporteepidemiologico.com/wp-content/uploads/2014/11/REC-1481.pdf;;; La epidemia de fiebre chikungunya continúa en Guyana, se han producido nuevos brotes en el oeste según ha informado la Unidad Interregional de Epidemiología (CIRE), del Instituto de Vigilancia Sanitaria (InVS). Desde el comienzo de la epidemia, a fines de febrero, se ha notificado 6885 casos clínicamente sospechosos. 2,65% de una población de 260.000 habitantes. Los casos confirmados son 4.612. No se registraron muertes relacionadas con la enfermedad. Las zonas de la isla de Cayenne, que incluyen las comunas de Cayenne, Matoury y Remire-Montjoly, y las de Ouest Guyanais –Saint-Laurent-du-Maroni, Mana, Awala Yalimpo– son aquellas en las que la incidencia de casos acumulados fue más importante de estas últimas cuatro semanas. La situación se mantiene estable en el sector de Kourou (60 km al oeste de Cayenne) y Roura (en el interior, a 30 km de Cayenne), donde los brotes de transmisión del virus aún están activos. Nuevos brotes se han producido en la comuna de Apatou (a 60 km al sur de Saint-Laurent-du-Maroni;;Guyana;18/11/2014
291;varicela;normal;http://www.reporteepidemiologico.com/wp-content/uploads/2014/11/REC-1481.pdf;;; Notificado un brote de varicela en la Cárcel Distrital El Bosque de Barranquilla, las autoridades penitenciarias de esa ciudad han decidido  restringir las visitas en el centro carcelario. Al menos 22 internos contagiados.  El hacinamiento en la cárcel es superior al 185% ;;Colombia (Barranquilla);18/11/2014
292;enterovirus;normal;http://www.haaretz.com/news/national/1.627002;;;Notificados 2 casos de enterovirus D-68 en Tel Aviv, se trata de 2 niños que fueron tratados por problemas respiratorios en el Sheba Medical Center, Tel Hashomer (Tel Aviv). Este informe confirma que el enterovirus D68 está presente en otras partes del mundo, además de América del Norte y Europa y que la infección no se ha asociado con patrones diferentes a las de cualquier otra infección por enterovirus.;;Israel (Tel Aviv);19/11/2014
293;Violencia;normal;http://www.elmundo.es/internacional/2014/11/18/546ae26922601d1f358b456b.html;;;Un atentado en una sinagoga de Jerusalem deja 5 muertos. El Frente Popular para la Liberación de Palestina (FPLP) reivindica el atentado.;;Israel (Jerusalem);19/11/2014
294;Meningitis meningocócica;normal;http://www.who.int/csr/don/2012_05_24/en/;;;Benín es uno de los 14 países incluídos en el cinturón de la meningitis junto Burkina Faso, Camerún, República Centro-Africana, Chad, Costa de Marfil, República Democrática del Congo, Etiopía, Ghana, mali, Níger, Nigeria, Sudán y Togo. En lo que va de año se han notificado 758 casos en el país con 71 muertes. La cepa causante: Nm W 135. 6 distritos han presentado brotes epidémicos.;;Benín;01/07/2013
295;Playas (corrientes);normal;http://www.exteriores.gob.es/Portal/es/ServiciosAlCiudadano/SiViajasAlExtranjero/Paginas/DetalleRecomendacion.aspx?IdP=21;;;Las corrientes marítimas: son muy fuertes en Benín, por lo que se recomienda extremar la precaución en baños de mar.;;Benín;08/02/2014
296;Cólera;normal;http://french.cri.cn/621/2014/10/01/562s403869.htm;;;Notificado un brote de cólera con 5 fallecidos y al menos 57 casos más en Banikoara, una ciudad a 500 km al norte de Cotonou.;;Benín;06/10/2014
